locus_id	gene_name	tube_1	tube_2	tube_3	tube_4	tube_5	tube_6	tube_7	tube_8	flask_1	flask_2	flask_3	flask_4	flask_5	flask_6	flask_7	flask_8
ECDH10B_1317	ECDH10B_1317	0.0	0.0	0.0	4.1416474918	0.0	0.0	0.0	0.0	0.0	0.997778628737	0.0	0.0	0.0	1.53171775916	3.28567817072	4.21314353308
ECDH10B_1320	ECDH10B_1320	0.0	0.0	0.0	2.06087469565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1321	ECDH10B_1321	2.15454795406	5.59900854952	0.0	1.67932575819	8.73751565275	7.65300243242	0.0	0.0	0.503444525776	0.936558324469	3.16179645894	2.45512679175	0.0	4.02381078573	2.94998968888	1.13480955844
ECDH10B_1322	ECDH10B_1322	0.0	0.0	0.0	1.56543209205	0.0	0.0	0.0	0.0	2.46382699736	0.221423172891	0.0	7.07564234815	0.0	1.4402234573	0.802059486118	0.493661262461
ECDH10B_1324	ECDH10B_1324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1325	ECDH10B_1325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1331	ECDH10B_1331	0.0	0.0	0.0	0.0	0.0	1.63163022157	0.0	0.0	0.0	1.47586217812	0.0	0.0	1.15970684637	1.98181548474	0.0	3.79043870335
ECDH10B_1333	ECDH10B_1333	0.0	2.67382760436	3.48105140331	2.01793980615	3.57889907443	6.17979946418	0.0	0.0	1.18571674248	0.822033529357	4.75586884032	0.99125744217	8.78477936126	7.71177344021	7.44411460553	5.49815231066
ECDH10B_1334	ECDH10B_1334	4.14237493549	6.59775642635	20.7958915003	23.4081017514	16.0685264566	22.0707123721	0.0	0.0	15.9708785722	10.4907136127	9.29718720664	17.2289983996	34.7207946183	10.723037355	14.5337475632	12.2181162459
ECDH10B_1335	ECDH10B_1335	0.0	0.0	0.0	3.38796710055	6.05271848591	2.77121052205	0.0	0.0	3.46372091333	6.19289833776	0.0	2.48925635702	0.0	1.73370810973	7.47749628537	2.19159035801
ECDH10B_1343	ECDH10B_1343	154.648664258	149.402340643	84.1009669411	112.925880274	72.4259436387	108.523307664	70.157765297	0.0	59.6907160117	103.68048261	118.096953591	264.399789941	67.1928489681	135.466391592	130.435412991	131.359649785
ECDH10B_1344	ECDH10B_1344	0.0	0.0	0.0	10.0634920203	0.0	20.8668553336	0.0	0.0	16.8948136962	7.85735944944	7.02165187634	0.0	13.6905652383	4.16636071575	20.8821916207	26.6577081729
ECDH10B_1345	ECDH10B_1345	0.0	0.0	1.56276157275	2.15246912656	0.0	0.0	0.0	0.0	4.51701616183	3.19341420458	0.0	3.4265689359	0.0	2.36959842333	3.1859585143	0.301681882615
ECDH10B_p1	ECDH10B_p1	3334.85965747	2503.05166879	3741.68396991	3326.72382238	2524.89363273	3818.27096808	2018.82313783	1888.48940598	4041.16588232	2896.4246018	3935.62587434	3675.10814756	2803.62103718	1801.61088917	938.849189053	792.193417449
ECDH10B_p2	ECDH10B_p2	942.738257319	1072.95354108	1160.51924602	1688.32790386	1334.04996813	1220.13960621	805.41114561	204.785948756	1070.64123874	1285.26586382	1249.06136751	1492.43720493	1050.2379422	1045.28050623	698.913032084	817.147614527
ECDH10B_1326	N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.33829182761	1.85995465228	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1346	Nu1	0.0	4.16700405875	4.17308859537	2.34169718165	0.0	0.0	79.0238565159	0.0	0.0	0.0	4.9511647846	1.96072900649	0.0	1.89828269297	0.0	1.47691515061
ECDH10B_1332	P	0.0	0.0	2.31152820457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.39549445808	0.0	0.0	2.53929699365	0.0	2.76235671647
ECDH10B_1341	Rz1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1340	Rz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1348	W	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_3418	aaeA	0.0	0.375164352556	0.976851606891	2.92763485703	1.97275098269	3.77544018712	0.0	0.0	0.653587547531	3.59474469429	7.34024772782	0.764957511642	0.0	3.17397749308	1.72339630739	5.73583592252
ECDH10B_3420	aaeR	40.6576327002	56.4561840217	47.5301329437	32.6203224406	19.3953240163	39.271628853	0.0	112.997340146	47.9969394744	33.3904716183	35.4631170572	39.1386809424	26.0709581044	29.8254910857	35.5396439232	21.9926092427
ECDH10B_3419	aaeX	15.9197154384	0.0	0.0	0.854656859077	0.0	23.6286450101	0.0	0.0	7.77192486667	13.1525364697	0.0	5.24783351737	11.3685379969	1.57259693683	17.5155637777	0.0
ECDH10B_3006	aas	27.170911151	32.410031568	26.266115134	29.1121449368	21.9846657429	18.2819067482	12.2925999025	0.0	28.9653661377	31.3651459979	23.6959079062	17.6223545275	24.499773552	25.1575186894	29.4456088841	26.7101596821
ECDH10B_0955	aat	17.7681444042	41.9537515021	33.9352013011	29.2644206782	60.5693314481	70.4760109106	0.0	0.0	51.5516482809	45.0544334388	30.9317874855	24.4650772961	45.1575041209	50.2654486701	43.0808334618	31.4031583512
ECDH10B_1458	abgA	2.47720972496	2.00245046301	7.47336186439	1.46289091668	0.0	2.26262680611	0.0	0.0	1.20936130648	0.210681362215	0.0	0.816596519865	1.92983711369	2.22117898629	11.5835192946	0.838772282329
ECDH10B_1457	abgB	0.0	0.0	2.36359582269	2.17033194089	0.0	0.0	0.0	0.0	0.674741003426	0.32744904074	0.0	1.15166839754	0.729027332885	1.86021201656	0.247107538773	1.72371764465
ECDH10B_1459	abgR	9.6974409931	13.0923691879	26.0687197799	10.6770993308	2.42980418066	0.0	0.0	0.0	7.24511503184	7.63975715732	5.94793393266	12.955047759	20.6427818654	21.8814148042	15.1339095611	19.1941364127
ECDH10B_1456	abgT	0.0	0.68767846942	4.62565144501	3.53952192325	0.0	2.18539077319	0.0	0.0	1.51750444729	1.60207713384	1.65233370939	1.16847635619	0.0	1.66457139875	2.57399640584	2.59244902664
ECDH10B_0782	abrB	22.3775287824	5.18189043409	3.48195816324	2.88640559092	0.0	9.20772413001	0.0	0.0	12.8133123215	8.4417426052	8.43447708674	2.72666803577	0.0	2.71053736962	4.77788444596	2.87073218386
ECDH10B_0165	accA	198.626878157	350.210647362	374.766829488	297.00038067	420.64845907	266.310733159	145.206336348	21.0511871665	257.385227171	255.693529306	255.127332395	400.839728177	287.921143565	353.739047702	192.058156823	235.351464187
ECDH10B_3430	accB	438.827897625	512.037212111	461.990145708	763.660400119	380.620312848	551.458538173	352.335665994	489.138412634	371.057053752	527.1067482	410.952984338	549.295525279	188.900733272	319.290342894	374.766126383	218.213999704
ECDH10B_3431	accC	235.237801522	229.981584007	260.42483953	321.492788744	130.885451865	234.557721885	179.471958576	260.473355874	224.044001627	279.944431793	243.099990406	303.809392053	133.840994002	151.411245998	75.4336946694	82.1600439115
ECDH10B_2478	accD	235.522309994	231.82204875	332.437815088	237.99251264	275.985922068	185.596600301	90.6831140346	198.778423081	211.129778371	178.572634495	202.676336291	209.8215753	169.819865948	242.67728932	196.426997853	216.801459419
ECDH10B_4204	aceA	111.098178347	31.918293158	41.9035654818	48.8981607097	21.7202150724	44.3240789155	71.2123028833	55.7493508411	43.6437216739	46.079231218	34.1110592685	37.1892447269	70.6013532115	106.444929214	104.32028192	124.709048579
ECDH10B_4203	aceB	55.024805635	36.0516081487	22.0454736471	31.8154284943	14.9360153989	29.5102783402	0.0	0.0	42.7847710609	46.6250028786	38.1369494233	20.6419152751	41.4562621543	61.4785274405	78.5117105961	90.2401694268
ECDH10B_0094	aceE	382.267813116	525.962255541	812.615955352	826.635406862	736.092485309	661.544748947	441.038550555	496.125275925	734.640794076	900.637708461	1057.31826608	1102.93018374	568.478109477	711.613736549	180.737737495	216.733971966
ECDH10B_0095	aceF	442.255966172	811.740315216	920.911371388	1020.24989877	865.353002376	1066.03989172	301.568060999	452.650566522	995.325585034	889.390774368	1257.65339656	1770.43920337	706.346379831	684.795704282	190.361700911	187.744619842
ECDH10B_4205	aceK	18.2960854952	7.45598653689	16.9215499209	15.4576280281	2.96696296326	9.17897675163	55.4122379023	0.0	13.6914738584	20.3307774445	6.84782860019	11.3677882833	24.5184860929	22.8165492596	25.4051303291	31.3155172866
ECDH10B_2458	ackA	452.761924787	554.284280533	378.046443945	322.661026601	440.024812457	378.955782604	248.304387057	433.412970691	393.352130601	506.159458356	300.820096014	344.690617796	343.679846931	422.802626437	296.576496105	321.571069475
ECDH10B_1393	acnA	21.4982448072	16.4157536574	36.2721866565	40.5470165175	17.7454701064	24.4559328571	12.4028474352	40.7807751388	26.3880843265	29.976576954	62.7006923343	44.7177124136	48.926887743	49.6227837151	68.232153604	78.81506825
ECDH10B_0098	acnB	259.474029062	253.898540605	518.5838408	479.786859629	398.012306173	382.491052286	218.456249999	266.032554677	241.57169344	356.19681042	446.11633663	391.146065979	726.1543254	777.432251255	849.970037176	898.440695774
ECDH10B_0360	acpH	17.9360564217	11.7277536911	39.1495940391	32.653178554	17.7100160384	14.0160400218	68.4330303849	34.7236076974	16.5546313972	22.6440576334	17.9603077204	34.9494891981	34.0523406169	42.2318974375	32.5392226056	43.5821466092
ECDH10B_1166	acpP	7166.69316266	6569.30827206	5129.04282715	5682.6819728	6834.2087208	9285.3442582	3150.95124082	2012.38690483	3359.28776632	3638.25796801	6809.66909501	16457.884955	4458.66472493	6687.75405256	5311.51711499	5686.83714383
ECDH10B_3649	acpT	93.4993199726	76.4942887927	71.6877005133	49.6166097644	27.5460453542	34.3672521222	0.0	0.0	68.2392084447	111.662350437	31.5695697456	58.8685542187	45.8959901323	12.926401195	11.8498150864	29.7972426814
ECDH10B_0419	acrA	47.7934314166	37.9637103443	17.3655008333	48.3818814227	23.4311267472	74.0644307642	175.123219716	226.802740126	46.7817603494	73.0329286383	57.9609722724	40.1484170045	15.1857492476	94.246397018	92.1723537087	95.4732199116
ECDH10B_0418	acrB	42.1969926762	22.9463023502	27.4867435482	35.9031850311	12.6210971441	59.7969167201	104.311490601	44.9091992886	35.2327260623	45.5704073112	44.9125658905	42.8978458783	19.5440424647	87.1709491497	85.1890296191	70.5392577931
ECDH10B_2635	acrD	7.89631908063	5.78884378874	10.0974270868	8.90226393096	16.7862483425	8.45406092402	42.6332944594	22.0652135233	9.36040632379	7.95741127455	4.10911697795	5.84440804054	12.9994422918	10.9995545639	13.9415787988	14.0308232805
ECDH10B_3440	acrE	0.0	1.05794403564	0.0	1.00374207974	3.49677777813	0.0	0.0	10.471056829	1.5797854452	0.17036964339	0.0	1.84897761234	0.0	1.19339361009	0.0	0.633063017923
ECDH10B_3441	acrF	4.25844147958	4.39649123879	7.04465738535	4.37980674449	6.52056146066	3.70190885777	0.0	0.0	2.12103367599	3.36755764683	6.4427330743	2.49011531366	5.97534750757	3.23472261788	7.36499841165	4.22616967733
ECDH10B_0420	acrR	0.0	10.2631766632	10.9002619699	13.9013631091	0.0	38.9098484782	0.0	0.0	12.2335854383	45.4249639185	5.56241969628	19.4580164574	28.3065112752	67.0257839742	119.381541637	106.11660221
ECDH10B_4259	acs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_4257	actP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_2370	ada	5.22756048198	2.46498831644	6.63227207186	9.38597805048	20.7388920209	16.5374915239	0.0	0.0	10.3064312425	13.8194256428	8.12269963536	8.04175051676	6.92884005959	12.6748246289	12.2460927595	8.74197613088
ECDH10B_1756	add	36.1155563238	45.0635289227	115.517089573	108.229241052	180.751241535	78.2651249505	165.618860961	189.586739512	21.9088807849	24.4148880575	107.018290324	147.679551863	176.74765661	329.725262491	209.14841754	220.438229036
ECDH10B_3848	ade	13.7844734696	7.5274912029	10.8316092438	10.8208167806	6.45816374334	4.30172798016	28.1748894199	48.0353065396	6.83304142647	7.94958061667	16.8289166363	18.1085400301	7.3977089358	5.22323172227	1.92106183368	2.77967330552
ECDH10B_1302	adhE	1116.43505997	1336.15078574	619.351844459	769.416015631	442.811381958	474.569801902	173.639864093	226.559861882	502.239532433	676.043323542	582.42275758	584.708537861	942.689552085	1303.23207482	737.134254347	997.776300244
ECDH10B_1609	adhP	44.7425660688	18.0034359333	32.4535032366	47.8269697914	8.73864292867	17.0540459991	0.0	67.9634766682	40.5325129773	25.3683937843	42.7827651417	51.2983079865	30.6554911835	32.3909740223	28.9812414316	42.2014460245
ECDH10B_4307	adiC	2.42722118791	10.987436711	2.38408738588	0.0434354756481	2.20098854033	2.21696841764	0.0	0.0	1.09380660421	3.06695917679	0.0	0.800118114756	0.0	0.424205175784	0.0	0.328738553702
ECDH10B_0430	adk	248.876455039	349.757001136	160.731844922	206.066381544	197.469620692	287.432533218	257.286974703	0.0	321.254391305	388.825682798	207.046196955	293.412202882	168.014012714	239.354317603	157.607486904	204.58241156
ECDH10B_0342	adrA	2.07861107874	5.0183274686	2.24583961504	2.5517174323	0.0	3.65472011322	0.0	0.0	1.20210913984	2.86385874744	0.0	4.15688604781	0.0	2.69773866582	0.800442430702	3.4158174451
ECDH10B_2633	aegA	6.56085242309	14.8496871912	2.99197806565	1.43824073457	2.41691885546	6.17979946418	0.0	0.0	5.35882371926	6.01828183917	0.728171305695	0.240304834465	0.958339566683	3.06601416774	3.24834091878	4.07270541531
ECDH10B_3247	aer	11.5910241456	2.99169522166	14.3811053133	14.672452271	20.0878189808	5.72880818178	0.0	39.860236055	4.97139056864	6.48547163201	18.7213273565	15.7193487871	14.0002006389	16.5004572543	23.3748135148	25.4483841335
ECDH10B_0432	aes	7.73243321292	19.3244813224	0.0	3.02690970923	4.98489513939	3.86237466511	0.0	0.0	2.03265727282	2.01398214692	0.563194994248	0.495628721085	1.09809742016	2.54488523527	7.81632033581	4.04725100646
ECDH10B_0249	afuB	0.0	0.0	0.0	2.40151514121	0.0	2.55363614222	0.0	0.0	2.01585845239	3.36965810381	0.0	0.0	4.64649486877	1.22368636407	5.41390153129	0.0
ECDH10B_3308	agaA	20.7118746775	16.668016235	6.78126896748	3.11339284378	9.49503836074	2.94276164961	0.0	0.0	11.6151844161	4.30588991568	7.50926658998	4.01223250402	10.4580706682	7.63832797887	6.026188014	1.59999141316
ECDH10B_3311	agaB	0.0	2.20143610651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.249372941426	3.97801329567	0.931233019195	0.0	2.61267894567
ECDH10B_3312	agaC	0.0	0.0	0.0	0.0	4.12069403026	3.45884298368	0.0	0.0	2.42705346009	2.45383143092	0.0	0.0	2.88455441713	0.859421517715	0.0	0.638259803891
ECDH10B_3313	agaD	0.0	1.54684241575	0.0	0.0	6.97188131383	0.0	0.0	0.0	0.153989187335	0.697482994606	0.0	0.0	0.0	0.997077778128	0.0	0.0
ECDH10B_3314	agaI	0.0	4.16700405875	5.12362544209	0.0	0.0	0.0	0.0	0.0	0.0	1.25262252092	3.33745181777	0.0	0.0	1.82797592657	1.89056878871	0.58181505933
ECDH10B_3304	agaR	128.873886882	232.055826027	177.498459433	87.4619955094	148.155060097	100.70784312	139.316132228	89.8183985773	113.377105662	92.6523124644	183.559849977	134.517306226	174.394138431	177.709726328	222.330889552	153.767255569
ECDH10B_3309	agaS	0.0	6.51567907368	0.0	1.45920634294	0.0	0.0	0.0	0.0	1.26711102721	2.35720783483	1.56036708363	2.57469465499	0.0	1.58108047675	0.0	0.0
ECDH10B_3306	agaV	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83243901707	0.0	0.0	0.0	0.468563449532	0.376917195217	4.94911037809
ECDH10B_3307	agaW	0.0	0.0	0.0	2.31310115093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1074	agp	85.5423770898	52.4197032318	11.7410956422	17.5940954693	4.44583735954	23.1369303611	0.0	0.0	26.8075089604	21.2537364692	16.6872590888	25.571568798	23.9353408684	16.6107377675	23.4471629121	37.5987441964
ECDH10B_0566	ahpC	0.0	0.0	0.0	0.103043734782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0437547429232	0.0	0.129979960063
ECDH10B_0674	ahpC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0567	ahpF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0675	ahpF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_4382	aidB	7.56123542961	15.7146795131	2.66246132155	5.61151084102	0.905572775818	3.87662697015	0.0	0.0	4.72536561579	1.72293374419	3.5468122639	2.85306570071	7.00189056101	6.7689071672	7.03207874175	5.13972417725
ECDH10B_2412	ais	0.0	1.74143453201	17.3816406569	12.5292979009	25.6398739661	19.9844261279	0.0	40.2171933928	0.0	3.14090423157	0.0	5.91795487863	3.14678663687	14.2827671277	5.03681386245	14.8319421095
ECDH10B_2865	alaS	195.647312423	281.047081043	309.429998897	338.87030768	198.119084778	253.604313245	132.45731936	205.855166637	296.068004596	265.18033051	337.154938708	272.397997221	200.096639134	182.254619192	141.854097249	146.283033731
ECDH10B_4042	alaT	0.0	0.0	0.0	13.7644736251	92.0288333426	63.4242576587	0.0	0.0	49.7466122033	42.053504765	0.0	42.258869903	0.0	0.0	0.0	18.3271743689
ECDH10B_3451	alaU	0.0	0.0	0.0	12.2350876668	145.308684225	0.0	0.0	0.0	17.652023685	17.1329093487	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_0184	alaV	0.0	0.0	242.840810814	75.7046049382	184.057666685	158.560644147	0.0	0.0	70.6080947401	124.08379801	0.0	37.5634399138	0.0	23.7035562583	18.8061842666	22.1855268676
ECDH10B_2561	alaW	0.0	0.0	68.9547981325	22.9407893752	0.0	0.0	0.0	0.0	19.2567531109	0.0	0.0	1.56514332974	0.0	1.29882500046	0.0	11.5750574961
ECDH10B_2560	alaX	0.0	32.2394524545	0.0	1.52938595835	0.0	0.0	0.0	0.0	0.0	11.4219395658	0.0	0.0	0.0	0.0	0.0	0.0
ECDH10B_1541	aldA	61.6983733448	17.6229546651	199.211078035	294.134906145	28.3755569473	62.699215397	27.6583497805	64.5569739774	34.8092557971	31.0180651744	387.728464929	348.344386136	124.74386693	204.002113405	485.728478011	392.252440312
ECDH10B_3769	aldB	0.0	1.70579113516	10.8077300347	9.02526528506	1.67433874827	0.120463927177	0.0	0.0	1.74340974667	0.974261960719	8.7827679415	13.139474867	4.52082212743	11.2564833373	25.8875252559	51.5399679458
ECDH10B_2218	alkA	23.7710844355	9.07022791586	18.7862716272	13.2798978621	20.3785873597	18.3428676675	0.0	0.0	18.8182404763	11.1076191387	30.1432044036	11.9091000119	24.5849655623	19.794460166	45.8746850602	20.8960009294
ECDH10B_2369	alkB	4.6323332612	11.8289147474	2.80000783173	5.8920122635	10.1783041485	7.4043680216	0.0	0.0	3.18480863023	8.97039353695	8.30517963869	3.65440531675	7.77270800628	3.10840146039	0.0	2.47740605908
ECDH10B_0461	allA	6.24357961292	5.79757086434	0.0	1.56421669446	0.0	0.0	0.0	0.0	0.0	0.408463865519	0.0	2.70902655003	0.0	2.60571723694	0.0	1.06244489095
ECDH10B_0468	allB	0.0	0.0	0.0	0.0	8.10826725485	2.17790289486	0.0	0.0	2.50724245106	0.66631792688	0.0	2.35805735142	0.0	2.24671931063	7.21456041064	6.94333478292
ECDH10B_0472	allC	0.0	0.0	1.2904162307	0.846359219668	0.59565587924	0.0	0.0	0.0	6.31505172139	3.60737043951	2.62459803145	2.69468042532	3.24098656047	1.89674686555	7.51638756286	5.16007822036
ECDH10B_0473	allD	0.0	0.0	0.0	0.0553492061116	0.0	0.0	0.0	0.0	0.0	0.638837485672	0.0	0.0	0.0	0.35253821441	0.0	0.0
ECDH10B_0462	allR	181.655324377	165.148175564	176.193323702	101.276837801	72.1794771314	70.8859350303	36.6066394154	0.0	69.0505632385	83.2671610325	181.768423634	113.99460585	228.145887529	195.969772128	300.391918788	271.763247382
ECDH10B_0460	allS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.131563577529	0.893861701825	3.49946404193	0.0	0.0	0.319452103672	2.89091829341	1.34438819534
ECDH10B_2790	alpA	0.0	0.0	0.0	4.09272298713	27.6518560278	0.0	0.0	0.0	6.29837464818	8.3361146639	6.7689163628	0.0	0.0	3.47572887446	5.03264086008	4.47423975203
ECDH10B_4242	alr	46.8241789005	70.1677183448	77.6379949343	60.2153238156	79.0766271684	67.8061330097	43.0240996586	0.0	113.264180258	101.347600464	69.7527429914	73.4631904364	64.8121499542	87.2858504936	53.5976251598	65.2990434921
ECDH10B_4278	alsA	4.8422282351	5.13740226421	0.0	1.89552075725	1.44076451417	1.69309574361	0.0	0.0	0.318224230579	0.694948110924	0.235123807123	1.16390306321	1.78790030053	3.33221051976	3.61279926061	8.129470692
ECDH10B_4279	alsB	13.6308918818	14.2105523029	3.65145252095	1.92480412279	8.65228347665	2.17877545211	0.0	0.0	6.77552424274	6.74489049729	0.962726485895	1.77918002441	4.73026580991	14.3689453843	18.5148491471	27.0991552634
ECDH10B_4277	alsC	2.60112432239	2.49765380891	0.92905458637	0.651664964923	0.0	0.944923465471	0.0	0.0	0.0	0.0	0.0	0.0	4.72819928924	3.04383147406	0.0	3.06387012895
ECDH10B_4276	alsE	0.0	0.0	0.0	0.0	5.81791475154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4747301018	8.72758264097	2.94920047315
ECDH10B_4275	alsK	0.0	6.77474208261	4.1650116497	1.43729390064	3.56240645197	0.0	0.0	0.0	1.70480932559	1.52739133197	0.0	1.53485023304	4.76078365385	4.45790258221	8.06845970148	4.88724649837
