locus_id	gene_name	log2(FC)	log2(CPM)	p_value	fdr
ECDH10B_4215	yjbE	-3.71508448747509	6.49825153338511	0.000262966888821577	0.0347594414860521
ECDH10B_3132	ansB	3.023437839579	7.4840006193869	0.000294279918931912	0.0377543825406176
ECDH10B_3543	nirC	6.13333557139716	3.55445544105817	0.000319450787017419	0.0398126952277138
ECDH10B_4134	gldA	4.24039255783236	5.09187741030423	0.000332073297715628	0.0402362145732102
ECDH10B_1895	ynjE	4.10567377951415	5.925037377277	0.000417073917371302	0.0491696331776654
ECDH10B_2093	rcsA	-3.56121342089139	6.81606752438247	0.000454002960353414	0.0515307581534233
ECDH10B_2359	napC	9.43552489038818	3.40889178726792	0.000462302803830427	0.0515307581534233
ECDH10B_3542	nirD	9.48317605216175	3.45286056169098	0.000492419635670333	0.0515307581534233
ECDH10B_2895	hypB	4.6707502192712	4.5416905036937	0.00049971547001184	0.0515307581534233
ECDH10B_2209	wcaA	-5.65414776954297	4.42665550416026	0.000502574705596836	0.0515307581534233
ECDH10B_2363	napA	4.94824922565389	5.79495607148498	0.000507983172993398	0.0515307581534233
ECDH10B_4332	aspA	4.33000863677309	8.82295543520543	0.000563877299419661	0.0559007450015582
SYNTHETIC_AmtR	AmtR	-2.14508093009707	11.7709585836041	0.000584586461503195	0.0566659143350431
ECDH10B_2401	glpB	3.85153025460599	6.72686049372622	0.000603125819212729	0.0571920613783896
ECDH10B_4538	yjjI	4.72443895087472	5.16208191432722	0.000662557496851342	0.0614909744950118
ECDH10B_4347	frdC	4.7287712438946	6.47855398804554	0.000700195604279977	0.0636302755389429
ECDH10B_3290	tdcC	4.17830663915511	5.85923336217513	0.000798108982096821	0.0705850035046748
ECDH10B_4131	katG	2.5985261112426	7.95027035478569	0.000809089907206268	0.0705850035046748
ECDH10B_3173	hybA	4.47159827257793	5.00798207797041	0.000843183303534013	0.0721169719610856
ECDH10B_3331	yhbU	6.02229929088648	3.54605506689686	0.000886772357757533	0.0726521324832065
ECDH10B_3651	nikB	9.19925185632169	3.19485846766896	0.000891852568864936	0.0726521324832065
ECDH10B_1957	manZ	2.74398160828474	6.59369100496302	0.000899407417261154	0.0726521324832065
ECDH10B_4537	yjjW	5.79346402733437	3.9348031756251	0.00100855140015711	0.0799872946815515
ECDH10B_3654	nikE	4.3671444678809	3.06165053004774	0.00108497280382738	0.0845116316124116
ECDH10B_1889	ydjY	5.71519180535821	3.14606189274512	0.00117825028138585	0.0901247290210253
ECDH10B_2898	hypE	4.56161344536122	5.40473643245333	0.00122788210601077	0.0901247290210253
ECDH10B_1890	ydjZ	4.6429492972858	2.73987980716489	0.00122794465268755	0.0901247290210253
ECDH10B_1605	fdnG	3.55683608773841	3.63434440012062	0.00125045527328314	0.0901247290210253
ECDH10B_3050	yqeB	4.19226029432813	4.12109723650567	0.00126034123573648	0.0901247290210253
ECDH10B_2197	wcaJ	-5.69422593406732	3.82338269988576	0.00142088569293946	0.0985646479289698
ECDH10B_0285	rpmE2	6.43290366645996	4.82684839357335	0.001446587195983	0.0985646479289698
ECDH10B_3652	nikC	5.43037362643503	3.11479510778022	0.00149333577610381	0.0985646479289698
ECDH10B_2362	napG	8.89441237278681	2.91933006906424	0.00151434913531997	0.0985646479289698
ECDH10B_3332	yhbV	5.20056961669013	3.7903830331103	0.00153062953798572	0.0985646479289698
ECDH10B_3048	hyuA	-9.0984860401232	2.63847158397675	0.00153360168803955	0.0985646479289698
ECDH10B_1094	pgaD	-7.90390128095708	1.90828005811343	0.00153654196679733	0.0985646479289698
ECDH10B_3172	hybB	3.73709441755886	4.86369160431704	0.00161230475987683	0.101925700906996
ECDH10B_1998	znuA	3.79000728815204	7.66995207665955	0.00165314165742707	0.103014341567098
ECDH10B_1553	ydcH	3.7186834728237	4.20215739336567	0.00179720890834754	0.109988235656717
ECDH10B_2037	otsA	-2.71112707110727	5.35144587058339	0.00181548669584677	0.109988235656717
ECDH10B_3632	livK	3.36991365681885	4.08521560938552	0.00189422270426556	0.112953421066059
ECDH10B_0284	rpmJ	10.0508003531504	3.98160196105522	0.00191622034820917	0.112953421066059
ECDH10B_1956	manY	3.28746509339387	6.18970439888976	0.0019841127476339	0.115395997402387
ECDH10B_2358	ccmA	3.65315036137542	3.78676521419675	0.00209078328799111	0.119999956608121
ECDH10B_2117	yodB	4.65536338974468	5.03260496173847	0.00212077071040044	0.120140283620347
ECDH10B_2041	araF	7.03265490230955	3.9816459481036	0.0023253951437392	0.128945452793205
ECDH10B_3289	tdcD	6.0790481009572	4.71568184388868	0.00233532571542027	0.128945452793205
ECDH10B_1423	pspC	-6.15977395817678	4.79925058514835	0.00241979232841914	0.131939176707054
ECDH10B_2199	cpsB	-4.86675831155034	5.17422733174956	0.00248896756761359	0.134035512715191
ECDH10B_2365	napF	8.74982401451329	2.78916181570622	0.00256296148437769	0.13633704871775
ECDH10B_2212	wza	-4.66092453196141	4.83235426609691	0.0025953991816367	0.136376579482856
ECDH10B_2204	wcaF	-5.49579131493861	3.09928480814692	0.00262623399279228	0.136376579482856
ECDH10B_4118	rraA	3.16105407129826	6.83480199031836	0.0027084889866402	0.138993281879112
ECDH10B_0863	ybhG	3.70316395319459	2.90923322248943	0.0027675321617053	0.140371805690215
ECDH10B_3686	hdeA	3.92453781482562	5.63287585653964	0.0028404996272997	0.142416774417026
ECDH10B_2194	wcaL	-3.98581094523329	4.61926704059006	0.00304007719686388	0.150691099235457
ECDH10B_1958	yobD	3.12005381627996	3.83574749726766	0.00310743313148208	0.152299138421627
ECDH10B_0296	ykgG	3.30767738493832	3.81905464188454	0.00318795239786152	0.154509426216355
ECDH10B_3863	yidL	-7.38540846757003	1.44227288488033	0.00370504543059524	0.177597891958862
ECDH10B_2206	wcaD	-4.38261829742245	5.26263637480512	0.00378657852501726	0.179533212240492
ECDH10B_1443	tpx	1.93830204042874	7.71926675984371	0.0038441362815899	0.180302392046184
ECDH10B_3178	yghZ	3.05948422199511	4.82765803136421	0.00389882671262448	0.180922150217744
ECDH10B_3288	tdcE	3.7185757105641	4.36432050940694	0.00399916587888236	0.183624858565104
ECDH10B_3051	yqeC	8.54065304368721	2.60291733093029	0.00412902235864896	0.187612453421112
ECDH10B_3330	yhbT	3.19109088437453	5.57061797198055	0.00430032218998128	0.193381498893797
ECDH10B_2264	yehD	7.74806589914856	1.91125099636894	0.00444055243519782	0.195726025074559
ECDH10B_3689	mdtE	3.40819690405953	3.64949818385341	0.00444220001888615	0.195726025074559
ECDH10B_4315	dcuB	2.92733483022843	4.32190704364363	0.00464717124249034	0.202709609597429
ECDH10B_1199	pepT	3.1194692669251	5.97474281199434	0.00478135083735345	0.206497548044909
ECDH10B_2201	nudD	-3.70348737890963	4.43270549410887	0.00491362857096124	0.20960380586204
ECDH10B_2760	clpB	2.01748554897018	8.74073010368043	0.0049493791847295	0.20960380586204
ECDH10B_1274	rdlC	-4.34137116709376	3.84925140444604	0.00517887763748527	0.217214079372219
ECDH10B_4540	deoA	3.04488425668601	4.74392683090179	0.00547582431562098	0.227481387283226
ECDH10B_3682	slp	3.58144079807158	3.21104335528424	0.00562373828752317	0.231422135945057
ECDH10B_1720	ynfE	3.40917862185891	4.61966058556704	0.00585544674009546	0.238705221311181
ECDH10B_0226	thrW	2.86161633453009	3.46062445980879	0.00608228178361794	0.245656603149458
ECDH10B_2593	murQ	3.2703303469714	3.71506723063519	0.00650016528317913	0.26012588041493
ECDH10B_2070	yedE	3.61589322201801	4.80833887961624	0.00659914536601275	0.260823774238735
ECDH10B_1071	cbpM	3.70944839791293	2.97825795890523	0.00663787975094231	0.260823774238735
ECDH10B_2899	fhlA	2.93922221681042	5.04781740067452	0.00669698824271856	0.260823774238735
ECDH10B_3743	yiaA	-6.98171104508119	1.09520628754498	0.00700046943035938	0.270230510223253
ECDH10B_0295	ykgF	3.05500795630229	4.47509773301254	0.00745464970912244	0.285238438870106
ECDH10B_2591	ucpA	2.70744056858819	7.12652434198294	0.00761133359954435	0.288701192706195
ECDH10B_3147	yqgA	3.67314480452191	3.94806828664599	0.00779025682100462	0.291214081749981
ECDH10B_2207	wcaC	-3.65963506468128	4.24572709712897	0.00781110673194586	0.291214081749981
ECDH10B_2900	ygbA	-8.34493087394149	1.58389855478634	0.00792307029214378	0.292885022155349
ECDH10B_3626	ugpA	-6.87831141892842	1.00441269707526	0.00825391884470918	0.300931883251693
ECDH10B_3429	yhdH	2.80635192311095	5.61858207669323	0.00827873131366417	0.300931883251693
ECDH10B_0800	cydB	1.9122634040625	7.7172665479662	0.00852986219033487	0.306126166453078
ECDH10B_3158	yghO	-7.85891101391873	1.28329840043082	0.0086035132538794	0.306126166453078
ECDH10B_4216	yjbF	-4.807918418694	2.20093810580692	0.00863216838003864	0.306126166453078
ECDH10B_0912	ybjH	3.48934677039856	2.41702839364373	0.00904437802232365	0.318157878494966
ECDH10B_4460	idnD	-6.90789713938831	1.02365001706897	0.00914815323797192	0.319233955392268
SYNTHETIC_SrpR	SrpR	1.84403491783224	11.7737890544274	0.00933047716185978	0.32301223317486
ECDH10B_1617	ddpB	-6.95048206905942	1.10107976648801	0.00954293227261453	0.32776591002476
ECDH10B_3894	tnaC	4.23858401690035	3.06479133944827	0.00974289298817455	0.330917218377671
ECDH10B_2195	wcaK	-3.80759187839248	4.49825700367336	0.00978641017210444	0.330917218377671
ECDH10B_2304	yeiA	3.46895965047613	3.82354200873682	0.010037940028613	0.334552773815494
ECDH10B_4047	yihD	3.16921210939057	3.34700930440984	0.0100473208092228	0.334552773815494
ECDH10B_0115	yadC	4.08108360232407	1.94701870419074	0.0107414419884759	0.354455600326812
ECDH10B_3698	yhjC	3.7070247111949	2.12886769505195	0.0108075641548524	0.354455600326812
ECDH10B_2046	ftn	3.40478570385298	5.46332291002598	0.010890875058671	0.354522365715843
ECDH10B_1964	yobG	3.01383723393455	3.0973830229956	0.0110412005734117	0.355656818921938
ECDH10B_2022	cheZ	-6.74618562299185	0.888199053908211	0.0110887958215001	0.355656818921938
ECDH10B_1806	ydhW	3.29686973087032	1.96894021542634	0.0115705417315326	0.366757182228404
ECDH10B_2885	hycI	3.06336787470956	3.97165047506321	0.0116503772787617	0.366757182228404
ECDH10B_0802	ybgE	2.69402045062401	5.71877747493584	0.011718415227774	0.366757182228404
ECDH10B_0351	mak	3.26283053050774	3.72001454631631	0.0117712071325027	0.366757182228404
ECDH10B_2880	hypF	2.55510036147018	4.19184294270629	0.0122024348283082	0.374261097175346
ECDH10B_2360	napB	7.66805550079832	1.8363058354523	0.012317717276603	0.374261097175346
ECDH10B_3896	tnaB	3.01565508106219	2.97204088432152	0.0123203759667366	0.374261097175346
ECDH10B_2398	glpQ	2.67560010795846	9.42694049111764	0.0123810236015599	0.374261097175346
ECDH10B_0905	bssR	3.22867016045215	5.66849689043227	0.0126099238866068	0.374261097175346
ECDH10B_0788	sdhC	-1.73573142741435	7.76710271003729	0.0126126290874168	0.374261097175346
ECDH10B_1888	ydjX	3.14785853623111	2.7655471124784	0.0126126504550151	0.374261097175346
ECDH10B_4433	nrdD	2.06138900410785	6.64073407197818	0.0129195438171339	0.380777365745527
ECDH10B_2350	narP	2.56784323214992	4.35420284845607	0.0130631670588354	0.382426407453959
ECDH10B_1937	yeaT	3.3926126087881	2.51463752473004	0.0134646788880764	0.388737414723131
ECDH10B_1870	katE	-2.75174393072461	4.74909390318472	0.0134656573829638	0.388737414723131
ECDH10B_1235	hlyE	7.34657790907065	1.58973534000418	0.0135460997335891	0.388737414723131
ECDH10B_3687	hdeD	3.63988484284584	4.73497982847608	0.0136495862912949	0.389147028775349
ECDH10B_0989	ycbJ	2.50218497299998	4.57305196857716	0.0139252649047627	0.391797855164638
ECDH10B_1811	lpp	1.91778814140845	11.2786683099258	0.0140503775653833	0.391797855164638
ECDH10B_3627	ugpB	-2.9084499575217	3.71654537550107	0.0140648960938576	0.391797855164638
ECDH10B_3292	tdcA	4.13234226045908	3.98707797147745	0.0141018485238075	0.391797855164638
ECDH10B_4335	groES	1.74619092373325	7.67397833725768	0.0144877998403014	0.399973309515155
ECDH10B_3297	garK	2.62807666901241	3.01035342592904	0.0146439986485333	0.401742906320139
ECDH10B_1883	astB	-3.65522836222426	2.99329312203285	0.01500430889577	0.409054971270929
ECDH10B_3688	gadE	2.94599593769836	5.53731201880398	0.0153468236007038	0.413667566643745
ECDH10B_1421	pspA	-2.53161380560391	8.6204217174263	0.0155083673140709	0.413667566643745
ECDH10B_1843	ydiV	2.59274705346358	4.15087299525015	0.0155164895039465	0.413667566643745
ECDH10B_1959	yebN	2.65889201610517	2.49677122417184	0.015552838360746	0.413667566643745
ECDH10B_1457	abgB	-6.46773479362013	0.666909448043482	0.0157116829696962	0.415359764326151
ECDH10B_1538	azoR	-6.47132150766909	0.666664343392478	0.0159193689244007	0.416973795091365
ECDH10B_0950	cspD	3.02475555877526	3.34482317639997	0.016214121722592	0.416973795091365
ECDH10B_4491	fecI	-3.1641489296333	3.8824758622358	0.016248627962056	0.416973795091365
ECDH10B_2561	alaW	-6.51936866218448	0.702766274807642	0.0163485504381596	0.416973795091365
ECDH10B_2879	norW	3.35252319461918	1.38317478081117	0.0166112938864915	0.416973795091365
ECDH10B_2036	yecG	2.96573204917962	2.14708555444737	0.0166182685768109	0.416973795091365
ECDH10B_1766	rsxE	-3.3847559567592	4.50953856962946	0.0166868651258292	0.416973795091365
ECDH10B_2357	ccmB	4.00422347748623	2.05070839021382	0.0167171422398189	0.416973795091365
ECDH10B_3394	insH-10	3.15709311494169	2.92480053231487	0.0167708202353385	0.416973795091365
ECDH10B_4022	udp	2.36848595332233	7.01792068268024	0.0168008495624632	0.416973795091365
ECDH10B_2431	elaD	-4.33944547664889	3.80842287931726	0.0168242521632463	0.416973795091365
ECDH10B_1729	ynfM	3.1942916892341	3.66537942655776	0.0170140084078483	0.41929437669511
ECDH10B_1174	fhuE	-2.46338227023895	6.15752078585207	0.0172961094674518	0.420674689124296
ECDH10B_3584	feoB	2.89684075194348	5.71930535088968	0.0173327441263853	0.420674689124296
ECDH10B_0294	ykgE	3.77442136834775	2.81138525257719	0.0173593406791319	0.420674689124296
ECDH10B_4310	melR	2.93792507054536	3.32084779429213	0.0176386810825786	0.425082468962474
ECDH10B_2361	napH	3.54362091372948	2.56589723864946	0.0177386991854263	0.425143988169392
ECDH10B_2844	proW	5.07778118489502	1.31219108332816	0.0181296950055734	0.431892571885925
ECDH10B_1555	ydcK	-3.96824717204233	3.06182210760668	0.0182908608350072	0.431892571885925
ECDH10B_1050	appA	2.5325125440565	3.08078078621652	0.0183173144885135	0.431892571885925
ECDH10B_2196	wzxC	-3.8690036444289	4.15197985249794	0.0188213894229089	0.441391939046929
ECDH10B_3692	gadY	2.44871769648311	3.40404717802785	0.0191258985346279	0.444829094268305
ECDH10B_2312	cirA	-1.93281521491749	7.17866914146645	0.0192060927634023	0.444829094268305
ECDH10B_1723	ynfH	3.04770262849118	3.05409768869742	0.019273887853441	0.444829094268305
ECDH10B_0868	ybiB	2.35258714865932	3.65422053493728	0.0195197048672925	0.448131329637526
ECDH10B_4450	yjgN	2.9893233561455	2.38578304719138	0.0204699125969165	0.466436328687227
ECDH10B_1097	pgaA	4.27131844150912	1.98322206632501	0.0205308975488188	0.466436328687227
ECDH10B_1321	ECDH10B_1321	2.96596866292345	2.10250528383659	0.0208474103507292	0.471173077460521
ECDH10B_0882	ompX	1.48182979433771	7.62749725924226	0.0214119597458565	0.478911218026263
ECDH10B_4447	argI	-5.12506347359441	3.04886406988446	0.0215083468245484	0.478911218026263
ECDH10B_4087	frvR	7.09137991222859	1.35832861135875	0.0216640150620466	0.478911218026263
ECDH10B_0395	lon	1.47114469554295	8.20957521528444	0.021674705188834	0.478911218026263
ECDH10B_3754	ysaA	2.61417888766788	4.13882193542031	0.0220747005128609	0.478911218026263
ECDH10B_3691	gadW	2.511279949242	3.98010673172651	0.0221862071029656	0.478911218026263
ECDH10B_1129	yceO	6.99450813597505	1.28534801091048	0.0222144809043195	0.478911218026263
ECDH10B_2829	gabT	-2.19368376680008	4.75967109291581	0.0222556189440544	0.478911218026263
ECDH10B_1716	ynfB	2.31394662609403	4.53519790594333	0.0222806429587059	0.478911218026263
ECDH10B_2603	yffI	3.75253435377044	1.23885982687074	0.0222877068453304	0.478911218026263
ECDH10B_1364	tnpA	2.44650273992943	4.37270788039606	0.0224484178062813	0.479999992504897
ECDH10B_3645	yhhQ	-2.33170113061593	5.28514666366418	0.0228112778810457	0.485379483498153
ECDH10B_2876	gutQ	2.38452603362428	3.66404694889021	0.0233659414402051	0.490767575386854
ECDH10B_3432	yhdT	-6.19646781715562	0.450012442054583	0.0233723423022908	0.490767575386854
ECDH10B_1615	ddpD	-4.29329712208585	2.86998490358029	0.0234098002198601	0.490767575386854
ECDH10B_2653	hyfG	3.01545445479974	2.01219847638764	0.0235145399486136	0.490767575386854
ECDH10B_4211	rluF	2.40980897441758	4.42820552549425	0.0240242798915245	0.499018613746808
ECDH10B_3783	yibT	2.48830192764417	4.49494164324707	0.0243074565464439	0.501465686333836
ECDH10B_0378	xseB	2.36853575702565	3.74679642136102	0.0243720140996729	0.501465686333836
ECDH10B_2193	wcaM	-3.65152121260067	4.08505795501535	0.0248835951896979	0.509587991631278
ECDH10B_1541	aldA	-1.81154999857024	7.2496767777931	0.0250977608105988	0.511572115214167
ECDH10B_3905	yieK	-6.11398957351033	0.390328395562708	0.0252580736756926	0.512445197085448
ECDH10B_3310	kbaY	-6.3144172887376	0.543008296953634	0.025446116374871	0.512614585071931
ECDH10B_1630	ydeO	-6.24435186759961	0.486290706432296	0.0255646691711173	0.512614585071931
ECDH10B_1977	pphA	-3.3450725952099	3.25385460142092	0.0257412925713345	0.512614585071931
ECDH10B_3630	livM	2.39705480476594	2.87145193603261	0.0258280681230255	0.512614585071931
ECDH10B_0432	aes	2.84443219272397	2.60462472028166	0.0258540139192629	0.512614585071931
ECDH10B_3748	xylG	3.09128554781263	3.78777431649593	0.0260086822114818	0.513347836228433
ECDH10B_1215	ymgB	-6.15973730106612	0.422824767037773	0.0262172491799608	0.515133517671122
ECDH10B_2843	nrdF	-2.55709951740878	5.83613447992845	0.026418418073757	0.516758473711785
ECDH10B_2978	gcvB	2.32860382338738	7.22083644034327	0.0268786215889437	0.523413157906127
ECDH10B_0850	moaB	2.31632768540821	3.30272564958444	0.0270587044435419	0.524578083478799
ECDH10B_2300	cdd	2.4952483182823	5.00230950471319	0.0272480097107756	0.525910700700899
ECDH10B_2071	yedF	5.59517775854073	1.69746070241836	0.0277737173182935	0.531919968097487
ECDH10B_1643	lsrR	3.66210487235747	1.98072287449025	0.0278032445497999	0.531919968097487
ECDH10B_2160	yeeE	-2.57418369638478	5.98767420076705	0.0280518605781487	0.534332820270239
ECDH10B_0310	frmB	-1.72698469579442	7.64335553433198	0.0284135724486261	0.535657893059757
ECDH10B_1374	yciG	-6.06523331034338	0.357318553501035	0.0284825075859639	0.535657893059757
ECDH10B_3044	ygeV	2.43600955804164	5.33297256561249	0.0285416566112979	0.535657893059757
ECDH10B_2889	hycE	4.74411272656513	1.05381765066995	0.0286126293174973	0.535657893059757
ECDH10B_1597	narW	-6.80555422940955	0.976593549688703	0.028800535371392	0.536871518333384
ECDH10B_4489	fecA	-1.99056674730274	5.20483507968334	0.0290945194405374	0.538548315944982
ECDH10B_0974	focA	2.10749751666884	6.87106203453106	0.0291374146178395	0.538548315944982
ECDH10B_0942	hcr	3.55704429845616	1.9688097848979	0.0292993457646184	0.539256313186775
ECDH10B_2303	yeiT	2.81316488632097	2.87698862125667	0.0295001188242352	0.539746839561067
ECDH10B_3280	yhaI	3.30325042475571	1.49770672629029	0.0295734742446343	0.539746839561067
ECDH10B_2633	aegA	2.3044745982369	3.38389265144846	0.0298785542310582	0.543042723149482
ECDH10B_2399	glpT	2.37270634720167	8.61319111186462	0.0303551430246194	0.54941549325058
ECDH10B_0189	yafC	2.59770339504688	3.43656771936324	0.030553820506747	0.550726301861282
ECDH10B_1404	yciW	-2.40233913776227	5.90077816852127	0.0307372016233335	0.551751742720086
ECDH10B_4080	yiiF	2.58186111454636	2.31837047651695	0.0310665353834497	0.555377980912326
ECDH10B_0170	yaeP	3.23109632103415	1.84049565783466	0.0312429315456508	0.556251703682159
ECDH10B_0410	ybaZ	2.28290802758775	3.23590859162757	0.031906179110042	0.565121487435137
ECDH10B_2550	ypdF	-6.13683396734806	0.407877156514918	0.0320002309482987	0.565121487435137
ECDH10B_1346	Nu1	-4.18174068596527	2.44104362223995	0.0321718295710386	0.565229978383728
ECDH10B_1578	yncA	5.70285838705742	1.98591891917521	0.0323254709473775	0.565229978383728
ECDH10B_1927	yeaL	2.17450679148021	2.56966720451473	0.032584743572211	0.565229978383728
ECDH10B_0110	yadE	2.18302134124445	4.16584369178654	0.0326312319287195	0.565229978383728
ECDH10B_1593	yddH	-6.01806006151833	0.321328147210833	0.0328575793814774	0.565229978383728
ECDH10B_2937	ygcQ	-6.17274119018703	0.435701960080383	0.033016773412579	0.565229978383728
ECDH10B_3794	gpmI	1.36525770265632	8.75949194548373	0.0330557808024749	0.565229978383728
ECDH10B_4533	osmY	-1.44796608966301	6.4473018163804	0.0331784318584845	0.565229978383728
ECDH10B_4093	rhaA	6.82388730606058	1.14248866024147	0.0332191588794144	0.565229978383728
ECDH10B_1618	ddpA	-3.92523355339659	1.59375934090634	0.0333021789189863	0.565229978383728
ECDH10B_1674	ydfJ	-4.06212394713286	2.45415953386048	0.0334771799156988	0.565997902295651
ECDH10B_4105	pfkA	1.35015185164572	8.79923975818023	0.0341489087521508	0.575125636976378
ECDH10B_0014	dnaK	1.5846110084197	10.3129742724931	0.0345152919715702	0.575740200544812
ECDH10B_1278	ychN	2.26334434927432	5.3830308936688	0.0346441730310264	0.575740200544812
ECDH10B_2587	cysA	-1.95552992648198	6.73752492994851	0.0346793245811499	0.575740200544812
ECDH10B_4393	sgaE	3.41772756466264	2.50889344075096	0.0347133591800288	0.575740200544812
ECDH10B_1499	uspF	2.2679551559421	4.28879306619444	0.0352449948806617	0.579010790666418
ECDH10B_3572	nudE	1.593690376218	6.11931758107429	0.0353183912343148	0.579010790666418
ECDH10B_4055	csrC	2.24796542228701	7.10527154207054	0.0353351955408153	0.579010790666418
ECDH10B_2904	ygbJ	-4.16823177114391	2.48529566887115	0.035441513321397	0.579010790666418
ECDH10B_3712	yhjR	2.30500724866611	4.18467678321345	0.0358588803564502	0.583037796846875
ECDH10B_3900	yieF	2.18298885588536	4.25890109178313	0.0359553341017445	0.583037796846875
ECDH10B_1923	yeaI	3.27906969356576	2.64037655397701	0.0361172836272122	0.583494782155184
ECDH10B_1807	ydhV	3.43985145052055	2.21713453376327	0.0369108318355014	0.59136049855767
ECDH10B_0972	pflA	2.308753846413	5.78647323094368	0.0370009077292942	0.59136049855767
ECDH10B_1536	ynbC	-4.24364578305364	1.37008551346235	0.0370108702673645	0.59136049855767
ECDH10B_3951	hdfR	2.10565172613395	3.95053959853274	0.0372592705723985	0.592754559294955
ECDH10B_0936	ybjQ	2.58901486778278	3.14561903821524	0.0373699000014013	0.592754559294955
ECDH10B_4534	ytjA	-2.15985711092849	3.77554042625917	0.0378508729786564	0.598208362075722
ECDH10B_2555	ypeC	-1.87582281043693	5.89877972591745	0.0381657815110509	0.601007721845502
ECDH10B_2697	iscS	-1.38848638926172	8.85062736987978	0.0387121726030408	0.60323373198087
ECDH10B_1804	ydhU	-5.90628334194824	0.252126626469925	0.0387290468226034	0.60323373198087
ECDH10B_0367	tsx	1.85497928158353	6.61041167634595	0.0388531278623834	0.60323373198087
ECDH10B_3182	exbB	-1.36546103624467	6.99494456507066	0.0390257471175292	0.60323373198087
ECDH10B_3249	ygjH	3.35587710101221	1.25631885857307	0.0392145444708441	0.60323373198087
ECDH10B_2563	yfeD	2.27322116798068	3.11225650734173	0.0392489064794172	0.60323373198087
ECDH10B_1424	pspD	-3.98768466562282	3.84232264492429	0.0393144992980084	0.60323373198087
ECDH10B_1076	wrbA	2.66985773320225	3.98775517695267	0.0395157732563391	0.60323373198087
ECDH10B_3685	hdeB	2.92420515708824	4.49491999788455	0.0395517760996169	0.60323373198087
ECDH10B_4279	alsB	2.24212820205682	2.73266600121399	0.0396916022484189	0.603257034869698
ECDH10B_0211	lfhA	-5.8494893642571	0.197520952600799	0.0399829465017615	0.605575043891263
ECDH10B_2205	wcaE	-2.9934095874956	3.76476407100532	0.0402010015120837	0.606770825590689
