	N8	N9
PST_0101	5.54623962125694	1.9464294954159
PST_0102	3.92260385013341	2.99547737761483
PST_0103	18.3847207899939	9.61502522353219
PST_0104	11.1976305118288	9.64696034118707
PST_0105	10.207487728669	23.4753336289366
PST_0106	2.13446191484737	3.71087013375449
PST_0109	307.980536882266	166.478011487008
PST_0110	176.83926521209	102.225978734677
PST_0111	64.1258601141645	33.219491802847
PST_0114	202.329202344907	147.704319103378
PST_0115	3.0984124570365	2.42373316911284
PST_0116	19.0445524298882	2.72043153981459
PST_0117	43.6594482582416	30.9194905919129
PST_0118	101.034553374969	8.78237427287313
PST_0119	23.7428909629089	27.4203197001836
PST_0120	20.0833461987912	22.0899041032945
PST_0121	7.80107907964521	7.12835919214361
PST_0134	106.004767213333	105.156304789645
PST_0136	41.3638063014373	54.1558939306574
PST_0137	31.9611501012424	53.877814886084
PST_0138	64.3613963581854	30.6288586306184
PST_0139	24.1514982561487	9.57654802165945
PST_0140	9.8830390912547	8.01608830574305
PST_0141	56.3842431461659	2.59646250762051
PST_0142	123.103064550928	14.4136957153805
PST_0143	65.6427483360095	13.47912310682
PST_0144	13.2326498758946	14.7291013108156
PST_0145	4.13566355944592	2.56464364108678
PST_0146	2.66807739355921	3.70113031713047
PST_0147	10.5390810053075	20.1740911324437
PST_0148	109.148620645604	198.255864748955
PST_0149	25.8287828351278	72.395484036007
PST_0150	19.836575404288	28.0125595512792
PST_0151	10.8271533515416	8.27667006421269
PST_0152	130.386182143176	264.861214716348
PST_0153	7.26498780730295	8.36662655413678
PST_0154	11.0380943781925	6.39411106676582
PST_0155	23.5053860517083	19.5008962280089
PST_0156	118.235104800873	120.861730572412
PST_0157	35.3466893098724	83.8154075690715
PST_0158	52.6730117696205	102.611167447561
PST_0159	67.7501081007357	69.5005486243108
PST_0160	58.5309478212052	49.1845521049916
PST_0167	641.882538022057	651.323785960807
PST_0168	6.02469088868209	6.84300664746193
PST_0170	4.54498988177279	4.03173103282301
PST_0171	7.86180812052323	11.2864024523696
PST_0172	12.822900924209	5.28599720355913
PST_0174	30.9176350326604	38.9891547745916
PST_0175	79.8769451088285	167.923695448745
PST_0176	2962.44308298011	2254.59676811609
PST_0177	3.10556814400426	6.96003247068499
PST_0178	8.0834820042487	6.30098631895009
PST_0183	56.2476393708319	159.933852665598
PST_0184	4.73489790969663	15.1118056239841
PST_0185	4.48680142999923	4.47694546829003
PST_0188	44.8135037376792	46.5817586527615
PST_0189	31.8584290755684	36.399912702034
PST_0190	11.4119745942335	13.955903582468
PST_0191	20.4056391215559	40.8344947096461
PST_0192	9.78295044305044	10.9865131519031
PST_0195	12.841954927241	9.536457815394
PST_0196	1.75035601217552	1.36579296440805
PST_0198	12.9714888072718	24.4034080700152
PST_0199	14.1661494683725	5.57095745941025
PST_0200	7.33097900660194	2.92467577691593
PST_0201	8.00423218067763	13.3339461388095
PST_0204	231.551002369603	29.4907733351805
PST_0205	9.39043998850449	28.5599717855842
PST_0206	0.643197228804453	4.50814369454989
PST_0212	363.392141002765	45.7576584996814
PST_0213	70.2871638365755	30.9817479424926
PST_0215	247.81102831378	11.3605221102657
PST_0216	11.6190467138869	33.2536190802282
PST_0217	12.6924253150745	16.7928352621983
PST_0218	15.8373815361194	7.85311748928462
PST_0219	26.596341106682	38.747209729106
PST_0220	6.04092994768123	7.87271215421396
PST_0221	5.71386453861626	4.46740745634613
PST_0222	158.192269232178	189.59408793357
PST_0223	3.10467187614163	5.00449486900033
PST_0224	102.784076076877	64.8464487009115
PST_0225	185.286087509152	86.8598775207335
PST_0226	23.8944073965056	18.4989344707392
PST_0227	87.3827883919831	68.9636030541876
PST_0228	91.0120564019345	146.455546876877
PST_0229	1.15723838756785	13.3071711465629
PST_0230	63.4621265753727	59.8456075451498
PST_0231	17.9726931173498	41.7210721670461
PST_0232	69.9103823375641	108.252513779255
PST_0233	20.8202571173696	41.726387808659
PST_0234	12.1969252276993	12.3556530887664
PST_0235	11.8650971148868	22.136311464856
PST_0236	8.29009761570183	14.2757883660747
PST_0237	57.2079132507315	59.8034628853995
PST_0238	13.2069830981181	14.858090259954
PST_0239	9.21034935858796	13.9412799869128
PST_0242	17.0412685137008	10.7734939367066
PST_0243	8.83225619936842	11.4258124672213
PST_0244	0	0
PST_0245	0	0
PST_0246	241.842158030474	216.954415300213
PST_0247	44.307298135622	68.3056481719382
PST_0248	11.9121808335967	14.8348865791732
PST_0249	9.21792573590514	16.2630634815864
PST_0250	2.28692348019361	7.61375379523981
PST_0251	9.33194841917866	23.8920933006181
PST_0252	13.2069830981181	13.0665727396719
PST_0253	7.3885220129332	12.3884267043864
PST_0254	13.0978344774725	18.3604397741668
PST_0255	2.66029874226604	6.670212609283
PST_0256	6.55853385729533	25.926791159625
PST_0257	2.4502751573503	13.3634259517015
PST_0258	11.9588923489966	16.4645247974866
PST_0259	14.2115959126317	14.4502105923519
PST_0260	7.58295680274723	11.8338771981935
PST_0261	2.27551737804801	4.52500707495344
PST_0262	6.80098159142544	7.56268114336256
PST_0263	17.7485148354156	32.1572749950909
PST_0264	92.146282665362	134.480736362488
PST_0266	424.30201656796	40.2887987459531
PST_0267	37.6628161536238	30.1931857346968
PST_0268	6.39047569263779	15.2058959697217
PST_0269	62.3522960629258	172.171311393324
PST_0270	23.8109091761335	40.0429234045314
PST_0271	19.9490094349196	27.4303204799151
PST_0272	202.726659301764	211.54364548983
PST_0273	32.3204067200822	42.6617816212914
PST_0277	1.47770440258664	0.121373099468651
PST_0278	11.4937874780753	10.573434046855
PST_0279	1.91601741705727	6.15813210660544
PST_0280	1.81472470493096	4.64198871652033
PST_0282	5.48861635246466	34.455098236917
PST_0283	13.5569836565721	43.0269876972446
PST_0284	43.7190225541106	182.544668411379
PST_0285	144.076179252197	159.864366904794
PST_0294	18.3977874003635	17.1130031788138
PST_0295	5.92906087457602	2.14275965728606
PST_0296	8.22864990536953	4.91542147380829
PST_0297	17.3860473479407	39.5633085359979
PST_0298	219.85936833898	133.147403631784
PST_0299	62.1505086970263	47.3870725278422
PST_0300	4.88017851200669	9.58370963240918
PST_0301	325.278371597751	37.3760282193533
PST_0302	34.6707383227213	10.6315046486444
PST_0303	10.1043525053109	12.5368798040267
PST_0304	6.28024371099322	2.86440514746016
PST_0305	16.5604803738158	6.74667021874018
PST_0306	9.97560093734305	11.751941352113
PST_0307	24.8043239005615	9.70984795749207
PST_0308	55.2102944116032	15.5300225698077
PST_0309	12.2018914024662	5.44795215204563
PST_0310	4.7676540349799	7.71733073134812
PST_0311	7.24000900764811	6.95099877861503
PST_0312	31.6868572925795	47.1321775694372
PST_0313	63.0333284228364	47.5546546668145
PST_0314	16.880212420637	11.2480416933324
PST_0315	48.6685903128703	11.3407989816021
PST_0316	36.1991400371146	61.8122852318972
PST_0317	74.471094121547	43.3039970306874
PST_0320	201.648789033698	212.534533455105
PST_0321	68.5162274666005	13.1487524424372
PST_0322	1.43359382340495	22.1370041120435
PST_0325	37.2734394085287	24.8845046224035
PST_0326	61.5855040725079	11.3233962210165
PST_0328	18.6013846452368	27.8901706736766
PST_0331	22.2975039318877	2.81758980909368
PST_0332	8.13989713289251	2.54060640413193
PST_0341	0	0.5685947002135
PST_0342	4.02697395425396	4.63064759929309
PST_0343	18.8259540889538	4.92289291444848
PST_0346	28.8395217635035	8.47770385037037
PST_0347	19.9857225877789	8.13425927494871
PST_0348	56.8239383819099	67.3296422777623
PST_0351	8.00423218067763	5.25950097697487
PST_0352	26.9980588148262	9.46710175855477
PST_0356	4.22201257881897	9.536457815394
PST_0357	1.09647016173666	0.792527544475665
PST_0358	3.76318378643799	7.80093894905788
PST_0359	3.77058871321178	3.58602339339196
PST_0360	22.4118501058974	18.2329367201795
PST_0361	9.30595852147988	4.31315478042576
PST_0362	7.52204951919103	11.7863515869557
PST_0363	10.2285319955921	9.2814723123086
PST_0364	8.8167568296881	14.0745609297448
PST_0365	14.1251156129605	22.1724060794039
PST_0366	17.1438164437209	16.9721485427203
PST_0367	0	0.96885544312695
PST_0368	54.2153326371232	4.48810750035189
PST_0369	182.49649371945	358.66509474858
PST_0370	3.95646457600035	3.33968312986617
PST_0371	70.9767549723072	30.3365691710595
PST_0372	83.9905977703393	89.1520793406503
PST_0373	135.925080426003	87.6503075658243
PST_0374	51.7196540905324	58.9211228329632
PST_0375	2.00105804516941	2.39495133772963
PST_0376	0	0
PST_0378	21.9628322030789	14.6239783262228
PST_0379	2.28692348019361	4.1324650533374
PST_0380	5.88066037764071	6.11819501403199
PST_0381	13.313970359939	3.17653029302443
PST_0382	2.04363374825812	3.35712828317545
PST_0383	4.54977408164834	3.0892647843705
PST_0384	5.77459636281352	9.29635242824015
PST_0385	2.44492910246153	5.82370199086854
PST_0386	29.0080385234047	46.9324083529327
PST_0387	61.3297249519489	72.6024357835112
PST_0391	14.3725628937715	23.3798255107861
PST_0392	31.6902253683972	4.83015395844631
PST_0393	30.2208571114365	4.6180984188072
PST_0395	4.12126840826484	9.22945705591737
PST_0396	13.3179661493628	7.46937533704835
PST_0397	0	0.240281770521695
PST_0399	24.3741779953538	37.3594230687054
PST_0400	22.931043544644	20.6115578827394
PST_0401	9.84371411039858	9.70230925566172
PST_0402	7.78790158119986	8.26239173747742
PST_0403	874.595769608709	1367.119620615
PST_0406	3.6942610064666	4.41356725340549
PST_0407	6.69302544203362	8.4872142904729
PST_0408	32.8941048520999	52.0906740596278
PST_0409	260.537757481057	244.369564142695
PST_0411	9.71942479082284	8.51538253414979
PST_0412	16.9036745394574	31.6089088320167
PST_0415	49.8868424284094	42.1371648039033
PST_0416	2.481555265742	3.88467701338873
PST_0417	0	0.746280544030218
PST_0418	0	0.134285131327018
PST_0419	0	1.83196101445192
PST_0420	4.7786460780165	2.90450053952344
PST_0421	22.0266840460753	17.3207626159022
PST_0422	143.288877726229	187.427921700786
PST_0423	12.6642303680584	40.0946889546098
PST_0424	76.3868456927661	9.69073408356
PST_0425	26.9070840716529	29.1268346515059
PST_0429	8.56669173931984	15.2667677007325
PST_0435	11.9568035051113	17.2977535570109
PST_0436	39.1474595033846	61.0583616939653
PST_0440	7.68406289345053	17.6719232826356
PST_0441	0.478658402831221	1.83470964313077
PST_0443	1.88334874839474	1.04416563513472
PST_0444	2.84173923574354	0.93363922668193
PST_0445	40.5214254146805	39.2349380916295
PST_0446	116.163984981116	41.3342833190461
PST_0447	92.0327253921739	82.7899934662459
PST_0448	32.4054836829376	28.4932188849707
PST_0449	1.57829930323221	0.81485226403836
PST_0450	139.064833886904	183.716655865287
PST_0451	10.9504153611876	13.5684846050948
PST_0452	40.1224802980803	39.9455770403155
PST_0453	5.5053499389051	1.50088198611234
PST_0454	3.73458036260812	1.74359991460422
PST_0455	8.90537090300558	6.26960381361243
PST_0456	39.4875454246763	13.3941958213627
PST_0457	37.8866989885408	7.45095971738107
PST_0458	60.5044322318939	42.7386221121108
PST_0462	27.014283609787	35.8851368741515
PST_0464	70.2810630498524	100.956762655591
PST_0467	140.680444387667	205.51898514573
PST_0468	35.3357567000647	41.0497637227307
PST_0470	30.9335087309269	10.3655742708408
PST_0474	1.30091358241262	3.84667791543986
PST_0475	25.8598270452662	37.846339197952
PST_0477	13.3659923170625	25.8331343571568
PST_0478	127.061468559557	166.801316698346
PST_0479	75.1616924283144	98.3270121671034
PST_0480	20.2162227804467	4.3344108841868
PST_0481	45.5032717842461	63.5628531637466
PST_0484	227.267707162847	322.036658180347
PST_0486	101.95334844662	25.1221974039861
PST_0488	25.3672589110707	0.161830799291534
PST_0489	24.323396866976	3.09153661862848
PST_0490	37.3322391551918	8.135790573758
PST_0491	355.55891912387	358.738544382031
PST_0492	108.689047506044	157.092989707013
PST_0493	12.592776592737	18.2122051824811
PST_0495	2.17473478116524	13.6350081931386
PST_0496	3.73012761817987	10.8764437679189
PST_0498	38.1740304001549	33.7821793521078
PST_0499	18.0277691364198	9.23210277873249
PST_0500	3.84973090854235	8.06316282041238
PST_0501	44.1715035155914	55.2247602582361
PST_0505	83.5371274067905	101.89357174407
PST_0506	18.3369682684615	33.9955017693558
PST_0507	8.82517907100354	5.86636647431813
PST_0509	31.8090265881475	26.6390309223403
PST_0515	7.11487304949123	6.03868630689707
PST_0517	1398.00747916665	990.582110834145
PST_0518	95.7240828138182	98.8571510162011
PST_0519	36.8376594678914	5.37903509008794
PST_0520	0.250785342475539	0.782745576207748
PST_0522	38.6619516651599	114.915134553526
PST_0532	15.455581761748	22.4416383915505
PST_0533	8.16926789574315	19.6824624189884
PST_0534	6.26418170661728	21.3914091118859
PST_0535	6.60064644283369	7.2536245701407
PST_0536	5.05530453516482	3.01037226971588
PST_0537	10.0643932060841	9.72009041314343
PST_0538	15.124018816529	8.28153468750187
PST_0544	5.20520620338545	17.3918467888924
PST_0545	12.3073430744681	8.87815485249797
PST_0546	10.8165299738887	10.4479276164231
PST_0552	0	0
PST_0560	46.9255749218353	48.0280766695129
PST_0564	12.8067714890842	18.7238234780305
PST_0565	79.9435041255334	19.2523708601611
PST_0566	180.219000851546	20.8211172696737
PST_0569	25.4959515872002	24.4448259096795
PST_0570	22.4380934900963	23.2797584226757
PST_0571	16.2277583937026	52.3068179353939
PST_0572	94.7757757322714	184.245439091637
PST_0573	0.302046497384062	2.71244704472918
PST_0574	22.5573816000915	35.2386565457316
PST_0575	53.5140094365305	62.2123829847885
PST_0576	24.6616883404662	9.80825857868287
PST_0577	27.3021070272429	39.9866170167268
PST_0578	321.455681684714	764.083396396055
PST_0579	108.946493570334	514.700609496735
PST_0580	17.7836604093471	38.8057438419968
PST_0581	3.04923130692481	3.8820126258624
PST_0582	31.8987850742872	37.7868944729523
PST_0583	80.8696823446829	89.8540227003856
PST_0584	15.7300562855056	25.9316265560413
PST_0585	1.69252486639879	6.08202205487182
PST_0586	5.65880600680465	9.44263896331302
PST_0587	13.0083421970017	29.8474755296553
PST_0588	100.668612426215	231.013465988665
PST_0589	14.3452472848508	12.6023107824917
PST_0590	2.97064287117933	9.10923880548225
PST_0591	58.2355160231979	50.5346934421542
PST_0592	56.1550834493936	23.8903351587354
PST_0593	44.366315515756	17.6318508942396
PST_0594	24.0126965420329	13.1808225703456
PST_0595	31.6421486206052	33.8261551127849
PST_0596	165.24866437528	83.3885396833274
PST_0597	88.3430070311828	99.9305185625226
PST_0598	0	0
PST_0599	1.07592530330901	1.47823041715383
PST_0600	18.471305032333	23.5463812969183
PST_0601	69.2064037131231	55.8573889134855
PST_0602	13.1512078861011	20.2921578035852
PST_0603	0	0
PST_0605	9.27131140619031	2.49775529022359
PST_0606	5.34997902231821	4.49646456580753
PST_0607	2.85299364855836	1.32789381101841
PST_0608	0.733212108153676	2.10781527703191
PST_0609	2.99534676199995	2.23064074699142
PST_0610	24.9212850598395	18.1666006718213
PST_0611	4.31974435147682	4.09072298209157
PST_0612	2.14239671750479	8.79842170869402
PST_0613	27.4035384168445	25.0546256914682
PST_0614	9.79369798542127	8.69962774892369
PST_0615	5.26305677633598	11.428607431132
PST_0616	4.74976415117134	5.51380651871871
PST_0617	29.2968275359621	31.4251520769111
PST_0618	11.0917171451712	13.2600478077299
PST_0619	2.26891620869602	1.61512234726
PST_0620	35.4214437678856	21.989949786085
PST_0621	2.08806056887243	8.52627177012697
PST_0622	2.29908796679038	0.923210277873249
PST_0623	2.17200270229443	4.25517415725103
PST_0624	4.80253930840658	5.43481767620737
PST_0625	8.78660073969124	10.4794568338221
PST_0626	9.64013364826138	18.6194012688526
PST_0627	9.49118440396557	9.66667175610006
PST_0628	17.0051002749027	24.8035610276013
PST_0629	7.24317403890828	10.475891290204
PST_0630	0	4.26858050305207
PST_0631	8.78762511750991	18.9342035171095
PST_0632	8.12268804804495	11.4419165017064
PST_0633	2.51295661486391	2.50743651227872
PST_0634	4.18339661011026	10.7755629772168
PST_0636	0	0
PST_0637	0	0.307573156548238
PST_0638	25.1243954560159	60.3381639858506
PST_0639	8.42471717328359	9.41381600756853
PST_0640	7.00759626713022	19.1245278715292
PST_0641	25.507992663698	30.6322584373262
PST_0642	0	0.674844320874576
PST_0643	0	0.471000087490287
PST_0644	0	0
PST_0645	0	0
PST_0646	13.9820764675128	11.4843533990907
PST_0647	17.0530227339475	14.6531772287191
PST_0648	0	0.0922719469644714
PST_0649	0	0
PST_0650	56.6671304826735	81.17318321986
PST_0651	138.580736262478	152.368528303108
PST_0652	32.2275664116757	44.2213305827229
PST_0653	6.00317413550822	16.0819356795962
PST_0654	0	0
PST_0655	0	0.436271970440312
PST_0656	53.5140094365305	91.4509149465835
PST_0657	472.569867947207	657.82832790872
PST_0658	0	0.188587684433362
PST_0659	67.5785888397212	102.785676235737
PST_0660	24.0993849772027	30.7025742951927
PST_0661	36.827452302619	68.8588033145089
PST_0662	31.1451806634288	44.4453869687926
PST_0665	31.355421930919	41.0762679606715
PST_0666	47.413604637135	37.7880070192844
PST_0667	3755.4830110604	2403.47944378282
PST_0668	0	0
PST_0669	23.0297206601953	15.7785029309246
PST_0670	6.59890897338309	21.0781527703191
PST_0671	65.9211711385493	113.638439003564
PST_0672	63.0010532930756	59.3814626432647
PST_0673	6.84160627733898	9.78443477839459
PST_0678	18.0095224065247	20.8188580338589
PST_0679	5.85433510735513	11.9968782615295
PST_0680	3.61481453320925	9.96760265797657
PST_0681	11.0707886654827	16.1541815721371
PST_0682	18.598068890398	25.7560856666564
PST_0688	7.3885220129332	6.6755204707758
PST_0691	39.9458269534524	22.2940964941652
PST_0694	14.4885182811041	20.079534357731
PST_0695	8.07383419964005	20.2147776680252
PST_0696	64.6159834221976	114.752748588543
PST_0697	18.7299033027857	63.4295817823169
PST_0698	34.5251673784067	45.0814369454989
PST_0699	22.8576554425427	25.0858223813181
PST_0700	0	0
PST_0701	32.3247838065828	40.3565555733264
PST_0702	2.3144767751357	17.4894249354827
PST_0703	26.6146915233677	47.7263076269763
PST_0704	0	1.02903279984291
PST_0705	66.4003260901432	82.1854196141204
PST_0706	72.246895682986	77.9320840414364
PST_0707	80.3562132648421	101.683685554848
PST_0708	151.464701265131	142.006526378321
PST_0709	9.16273946998624	9.2387286898177
PST_0710	0	7.36330136776482
PST_0711	0	0
PST_0716	36.827762572237	27.8780803080067
PST_0721	334.931809786751	467.624216580186
PST_0730	40.5390818091967	59.6334596065827
PST_0731	12.2207473472846	25.7809467532072
PST_0733	21.376287722878	10.2536858809273
PST_0734	4.34875606666738	7.06098359507256
PST_0736	1.55758031623997	1.0234704603843
PST_0737	5.30513063137936	3.02727091116577
PST_0738	4.71062468049449	2.26485688003703
PST_0739	5.91617161180521	2.57258199960727
PST_0748	1.50752354972404	6.36800566718931
PST_0749	291.497410759006	595.736610660631
PST_0750	205.886638869652	204.390051855218
PST_0751	65.538704986683	69.6862568667254
PST_0752	21.4850442744505	19.4636138128182
PST_0754	73.363944036395	58.5643820442294
PST_0755	136.687657239264	127.306895442674
PST_0757	426.289363345343	503.600022117293
PST_0759	1.5812104888879	4.3393429622814
PST_0760	0	0
PST_0761	0	0
PST_0762	70.5233280034886	64.1582973365001
PST_0762a	8.40444378971151	10.256026905101
PST_0765	151.151348769046	193.709299375191
PST_0766	98.3108046662053	448.295112684505
PST_0767	1.94697539529996	150.322223868944
PST_0768	15.1659136054945	110.241908635802
PST_0770	15.1659136054945	15.5708910502546
PST_0813	29.5945952996107	61.5223206385613
PST_0815	13.3028084129572	13.3339461388095
PST_0816	8.21079301114673	8.9072193964897
PST_0818	64.3393624904851	81.9036793360972
PST_0819	7.59421583289237	13.4943098562919
PST_0823	12.6660377364569	4.2914060169273
PST_0824	28.5408050328162	35.1635208174891
PST_0825	12.2908588935524	8.2631496391809
PST_0826	44.3624393742642	11.0984385022605
PST_0827	164.457687536655	24.4759216196782
PST_0828	85.6266698398072	181.146998765111
PST_0830	11.3898854013555	11.4191610453635
PST_0831	4.80253930840658	6.94254128960683
PST_0833	15.4618338709675	17.317869070527
PST_0834	26.5594976904303	28.4491189209095
PST_0841	9.25790710054281	8.17440513288865
PST_0842	6.00317413550822	11.9799744475539
PST_0845	18.8863905386776	14.1829239828536
PST_0846	20.7698243402149	29.5529837854135
PST_0849	18.8140715174691	19.7909057381013
PST_0850	7.11082129946305	13.8376392446605
PST_0851	27.0413249347217	22.8148623460667
PST_0852	30.1335799743158	47.7995824083893
PST_0853	45.7201742160306	39.3831433155878
PST_0854	33.4805597500344	6.76221554182483
PST_0855	11.0827830193998	9.58847485802342
PST_0856	241.842158030474	31.8387648427586
PST_0857	9.93067450212886	7.54158953647583
PST_0858	25.9466049883711	2.48855583138744
PST_0859	109.382249800163	177.996288916417
PST_0860	206.149219307836	174.169288294192
PST_0861	10.6515463260379	10.2529571574491
PST_0862	2.38056905373602	2.38037759733776
PST_0863	2.36366587885782	0.458882635574989
PST_0864	61.1546372365442	57.5518056545236
PST_0865	5.89785529102562	13.3794323098484
PST_0866	195.546782038923	25.2292397771915
PST_0868	3.98508580910333	2.48427492954983
PST_0870	8.34125248302196	2.82352157711283
PST_0871	5.56391749144665	0.865893453526351
PST_0872	5.02083654969779	5.88107836516281
PST_0873	4.14182034811245	5.89668898034554
PST_0875	278.884300189926	31.0725781402857
PST_0876	40.8797463622152	37.4534706249629
PST_0877	5.93862387598663	3.67599530648781
PST_0878	31.5448292375231	15.3977883829935
PST_0879	0.735082547205089	1.93206158337852
PST_0880	10.8057134439148	12.2283397714666
PST_0881	3.70289245741629	6.89387861701613
PST_0882	5.00590416511435	11.3584662792649
PST_0883	176.006575735117	69.6812805111644
PST_0885	12.9798359686664	11.0023074491312
PST_0886	48.6970769034234	39.1152397833061
PST_0887	126.890621923095	100.16255537033
PST_0888	472.24969865998	70.3019963922308
PST_0890	8.06533318969044	4.75764019672918
PST_0894	26.3668824775263	123.856091634251
PST_0900	37.7242942776285	222.316819557173
PST_0904	25.5787419686872	9.94731706514813
PST_0905	3.42339869234685	3.21354438511703
PST_0906	5.31344774547111	5.57283295007125
PST_0907	0	0
PST_0908	0	0.341772626662627
PST_0909	2.57278891521781	0
PST_0910	0	1.06698892770597
PST_0911	0.417612113774485	2.53828090627918
PST_0912	31.978167307792	73.6966880236164
PST_0915	100.938326172262	157.575580155296
PST_0916	30.416082286575	31.9514684351223
PST_0917	18.7157781871727	10.6736931591549
PST_0918	9.96627238095516	4.87859004270928
PST_0920	12.6733676194063	13.4774712534981
PST_0921	23.2463338864361	12.0017336123522
PST_0922	8.27514465448518	6.79689357024445
PST_0923	0	0.0733883857252308
PST_0924	20.7829186445665	3.78314982554333
PST_0925	19.852442125936	5.99487193424187
PST_0926	19.105469728266	5.84707465560149
PST_0927	14.5355305944509	2.55970870792239
PST_0928	18.0095224065247	3.98845490753928
PST_0929	14.1893206839285	3.27224634647016
PST_0930	2.13446191484737	2.22067819027828
PST_0931	0	2.12884563353745
PST_0932	9.70726030422607	5.66515397785857
PST_0933	42.6480324684754	30.338588647106
PST_0935	14.2976361089967	15.7785029309246
PST_0936	40.4023148167538	30.4299699382118
PST_0937	82.253435668842	45.5920278059313
PST_0938	26.6888103132836	33.7907095900223
PST_0939	35.896946356056	34.3115580684344
PST_0941	285.657532889638	108.297906480437
PST_0942	160.47509396383	176.000861961208
PST_0944	126.522070055953	94.4533830623625
PST_0945	1288.14776561039	352.912515555014
PST_0948	38.1675492404944	58.069043023416
PST_0949	739.259843887137	225.36054875824
PST_0950	100.764935182518	71.1484641363779
PST_0951	30.6044171614145	18.5629446246172
PST_0952	4.87757898510043	5.36222560543141
PST_0954	4.42339146826922	10.5882059141731
PST_0962	11.7271308693649	10.7024729182628
PST_0976	63.0856208804627	96.870112070694
PST_0977	57.3206304551753	68.3310973702139
PST_0979	75.6478413938553	97.6617142195138
PST_0981	113.692767301054	10.1433233127373
PST_0982	21.3959283291191	7.48467446723347
PST_0983	55.3892866902892	64.3762919581724
PST_0984	67.3904709405439	37.3254908043378
PST_0985	67.6613912415902	23.7843443195218
PST_0986	36.8505093747541	28.0603847137219
PST_0991	40.4931796141684	7.40421592994455
PST_0992	6.24720560443132	13.8542952564216
PST_0994	66.7156878152357	58.640724810292
PST_0995	8.88575554859367	4.17052940905496
PST_0996	2.61146036664018	2.11356604247133
PST_0997	3.3876833295814	3.10987090962207
PST_0998	0	2.7110829778221
PST_0999	0	2.10380039078995
PST_1000	0	4.11916669435642
PST_1001	12.05495696847	11.2642753717397
PST_1002	106.677681659074	47.8055067524184
PST_1003	88.2380427956041	108.071420792433
PST_1004	181.828760981383	268.909565993886
PST_1005	16.6712351788636	45.3255084194076
PST_1006	0.867928790675888	1.90102444950899
PST_1007	5.65004624518421	2.12147938567054
PST_1008	16.910349677488	11.7783190892818
PST_1009	29.6981539405644	38.8529152950901
PST_1010	17.246688124112	8.9353400575678
PST_1011	44.2868894308152	5.85788731567261
PST_1018	39.6240841111352	52.1143765212001
PST_1021	9.96896478382739	10.5729668416377
PST_1022	9.87756311658091	5.37140525308072
PST_1023	74.783824157932	105.528989456932
PST_1024	75.1094810442657	197.231286636558
PST_1025	69.8300255762566	61.8444770051183
PST_1028	43.4915273034023	111.056386013816
PST_1032	33.7368463813685	43.8146858247163
PST_1033	78.3711084943271	94.2375422303025
